stat_nm,stat_id,chger_id,charger_type,addr,lat,lon,use_time,busi_id,busi_nm,busi_call,chger_stat,stat_upd_dt,power_type,city_do_cd,parking_free_yn,stat_note,limit_yn,limit_detail,del_yn,del_detail
상계은빛2단지아파트,SF001092,8,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,1,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,2,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,3,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,4,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,5,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
은빛2단지아파트,SF001324,6,완속,서울특별시 노원구 동일로245가길 41,37.68068341,127.0538021,09:00~18:00,SF,(주)스타코프,02-1833-4903,2,2.02E+13,,11,N,,Y,해당 시설 정책에 따라 이용이 불가할 수 있습니다,N,
상계은빛1단지1,EV001174,1,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140587,127.0538935,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지1,EV001174,2,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140587,127.0538935,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지1,EV001174,3,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140587,127.0538935,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,3,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지1,EV001174,4,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68140587,127.0538935,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지2,EV001175,1,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265,127.0530205,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지2,EV001175,2,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265,127.0530205,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,3,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
상계은빛1단지2,EV001175,3,완속,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",37.68130265,127.0530205,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",EV,에버온,1661-7766,2,2.02E+13,,11,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
서울노원_월계서광아파트1,EV003557,1,완속,서울특별시 노원구 마들로1길 44,37.62365522,127.063988,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,2.02E+13,,11,Y,,N,,N,
서울노원_월계서광아파트1,EV003557,2,완속,서울특별시 노원구 마들로1길 44,37.62365522,127.063988,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,2.02E+13,,11,Y,,N,,N,
서울노원_월계서광아파트2,EV003558,1,완속,서울특별시 노원구 마들로1길 44,37.62365522,127.063988,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,2.02E+13,,11,Y,,N,,N,
서울노원_월계서광아파트2,EV003558,2,완속,서울특별시 노원구 마들로1길 44,37.62365522,127.063988,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,2.02E+13,,11,Y,,N,,N,
서울노원_월계서광아파트2,EV003558,3,완속,서울특별시 노원구 마들로1길 44,37.62365522,127.063988,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제",EV,주식회사 에버온,1661-7766,2,2.02E+13,,11,Y,,N,,N,
서울시 이마트(월계점),PI000009,1,완속,서울특별시 노원구 마들로3길 15,37.6264208,127.0619967,10:00:00~23:59:59,PI,차지비,1600-4047,3,2.02E+13,,11,,,N,,N,
서울시 이마트(월계점),PI000009,2,완속,서울특별시 노원구 마들로3길 15,37.6264208,127.0619967,10:00:00~23:59:59,PI,차지비,1600-4047,3,2.02E+13,,11,,,N,,N,
포르쉐 HPC 데스티네이션 이마트트레이더스 월계점,CV000582,1,완속,서울특별시 노원구 마들로3길 15,37.626509,127.0619799,10:00~23:00,CV,대영채비(주),1522-2573,9,2.02E+13,,11,Y,,N,,N,
포르쉐 HPC 데스티네이션 이마트트레이더스 월계점,CV000582,2,완속,서울특별시 노원구 마들로3길 15,37.626509,127.0619799,10:00~23:00,CV,대영채비(주),1522-2573,9,2.02E+13,,11,Y,,N,,N,
포르쉐 HPC 데스티네이션 이마트트레이더스 월계점,CV000582,3,급속,서울특별시 노원구 마들로3길 15,37.626509,127.0619799,10:00~23:00,CV,대영채비(주),1522-2573,2,2.02E+13,,11,Y,,N,,N,
포르쉐 HPC 데스티네이션 이마트트레이더스 월계점,CV000582,4,급속,서울특별시 노원구 마들로3길 15,37.626509,127.0619799,10:00~23:00,CV,대영채비(주),1522-2573,2,2.02E+13,,11,Y,,N,,N,
녹천역두산위브,PW011094,1,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,2,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,5,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,3,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,4,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,5,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,6,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,7,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
녹천역두산위브,PW011094,8,완속,서울특별시 노원구 마들로5길 25,37.64098227,127.0522553,24시간 이용가능,PW,파워큐브,1833-8017,2,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
상계2동 공영주차장,ME18B177,1,급속,서울특별시 노원구 상계2동 373-13,37.65668,127.06751,24시간 이용가능,ME,환경부,1661-9408,3,2.02E+13,,11,Y,,N,,N,
당고개아래 공영주차장,HE000123,1,급속,서울특별시 노원구 상계동,37.667769,127.077038,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,9,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
당고개아래 공영주차장,HE000123,2,완속,서울특별시 노원구 상계동,37.667769,127.077038,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,9,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계주공16단지아파트,KP002967,1,급속,서울특별시 노원구 상계동 624,37.66878332,127.0537252,,KP,한국전기차충전서비스,1899-2100,9,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
상계주공16단지아파트,KP002967,2,완속,서울특별시 노원구 상계동 624,37.66878332,127.0537252,,KP,한국전기차충전서비스,1899-2100,9,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
상계주공15단지,KP003232,1,급속,서울특별시 노원구 상계동 652,37.669436,127.054247,,KP,한국전기차충전서비스,1899-2100,2,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
상계주공15단지,KP003232,2,급속,서울특별시 노원구 상계동 652,37.669436,127.054247,,KP,한국전기차충전서비스,1899-2100,2,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
노원구청,KP002540,1,급속,서울특별시 노원구 상계동 701-1,37.65416343,127.0566615,24시간 이용가능,KP,한국전력,1899-2100,3,2.02E+13,,11,N,,N,,N,
수락리버시티3단지,KP002776,1,급속,서울특별시 노원구 상계동 누원로 28,37.68747591,127.0535532,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
수락리버시티3단지,KP002776,2,완속,서울특별시 노원구 상계동 누원로 28,37.68747591,127.0535532,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동아불암아파트,KP002640,1,급속,서울특별시 노원구 상계동 덕릉로 780,37.66669216,127.0791264,24시간 이용가능,KP,한국전력,02-950-6234,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동아불암아파트,KP002640,2,완속,서울특별시 노원구 상계동 덕릉로 780,37.66669216,127.0791264,24시간 이용가능,KP,한국전력,02-950-6234,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동아불암아파트,KP002640,3,완속,서울특별시 노원구 상계동 덕릉로 780,37.66669216,127.0791264,24시간 이용가능,KP,한국전력,02-950-6234,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
중계센트럴파크,KP000995,1,급속,서울특별시 노원구 상계동 덕릉로70가길 21,37.64285674,127.0590187,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
미주동방벽운 아파트,KP001356,1,완속,서울특별시 노원구 상계동 동일로250길 18,37.68184138,127.057,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
미주동방벽운 아파트,KP001356,2,완속,서울특별시 노원구 상계동 동일로250길 18,37.68184138,127.057,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동양 아파트,KP001357,1,급속,서울특별시 노원구 상계동 상계로5길 12,37.65735262,127.0642614,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동양 아파트,KP001357,2,완속,서울특별시 노원구 상계동 상계로5길 12,37.65735262,127.0642614,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계동양 아파트,KP001357,3,완속,서울특별시 노원구 상계동 상계로5길 12,37.65735262,127.0642614,,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
노원우성아파트,KP002683,1,완속,서울특별시 노원구 상계동 상계로7길 18,37.657759,127.065054,,KP,한국전기차충전서비스,1899-2100,9,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
노원우성아파트,KP002683,2,완속,서울특별시 노원구 상계동 상계로7길 18,37.657759,127.065054,,KP,한국전기차충전서비스,1899-2100,9,2.02E+13,,11,Y,,Y,입주자외 출입제한 (긴급상황 이용가능),N,
상계신동아 아파트,KP000990,1,급속,서울특별시 노원구 상계동 한글비석로52길 66,37.6670414,127.0681234,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계신동아 아파트,KP000990,2,완속,서울특별시 노원구 상계동 한글비석로52길 66,37.6670414,127.0681234,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계신동아 아파트,KP000990,3,완속,서울특별시 노원구 상계동 한글비석로52길 66,37.6670414,127.0681234,24시간,KP,한국전력,null,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
상계대림아파트,PI121972,1,완속,서울특별시 노원구 상계로 193-14 (상계동     상계대림아파트) 101동~103동        105동~106동,37.6624,127.072,24시간 이용가능,PI,차지비,1600-4047,2,2.02E+13,,11,Y,,N,,N,
상계대림아파트,PI121972,2,완속,서울특별시 노원구 상계로 193-14 (상계동     상계대림아파트) 101동~103동        105동~106동,37.6624,127.072,24시간 이용가능,PI,차지비,1600-4047,2,2.02E+13,,11,Y,,N,,N,
서울신상계초등학교,KL001119,1,완속,서울특별시 노원구 상계로 267,37.667678,127.07579,24시간 이용가능,KL,(주)클린일렉스,1811-1350,4,2.02E+13,,11,Y,,Y,학교 교직원으로 제한,N,
서울신상계초등학교,KL001119,2,완속,서울특별시 노원구 상계로 267,37.667678,127.07579,24시간 이용가능,KL,(주)클린일렉스,1811-1350,2,2.02E+13,,11,Y,,Y,학교 교직원으로 제한,N,
상계대동아파트,GN000689,1,완속,서울특별시 노원구 상계로 26길 20,37.6572484,127.0711849,24시간 이용가능,GN,지커넥트,1544-4279,9,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
상계대동아파트,GN000689,2,완속,서울특별시 노원구 상계로 26길 20,37.6572484,127.0711849,24시간 이용가능,GN,지커넥트,1544-4279,9,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
상계대동아파트,GN000689,3,완속,서울특별시 노원구 상계로 26길 20,37.6572484,127.0711849,24시간 이용가능,GN,지커넥트,1544-4279,9,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
상계대동아파트,GN000689,4,완속,서울특별시 노원구 상계로 26길 20,37.6572484,127.0711849,24시간 이용가능,GN,지커넥트,1544-4279,9,2.02E+13,,11,Y,,Y,거주자외 출입제한,N,
상계동양메이저아파트,KL001976,1,완속,서울특별시 노원구 상계로5길 12,37.6577059,127.0635679,24시간 이용가능,KL,(주)클린일렉스,1811-1350,9,,,11,Y,,N,,N,
상계동양메이저아파트,KL001976,2,완속,서울특별시 노원구 상계로5길 12,37.6577059,127.0635679,24시간 이용가능,KL,(주)클린일렉스,1811-1350,9,,,11,Y,,N,,N,
월계동현대아파트,GN021999,1,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,2,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,3,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,3,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,4,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,5,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,6,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,7,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,3,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,8,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
월계동현대아파트,GN021999,9,완속,서울특별시 노원구 석계로 49,37.6185535,127.0625834,24시간 이용가능,GN,지커넥트,1544-4279,2,2.02E+13,,11,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
